kernel,shape_str,config_str,median_latency_s,p95_latency_s,total_energy_j,energy_per_call_j,mean_watts
rmsnorm,"(2048, 2048)","num_warps: 4, num_ctas: 1, num_stages: 3, maxnreg: None",0.00017371549984090962,0.00019267940010649908,0.5279239531579832,0.0035194930210532215,37.434
rmsnorm,"(2048, 2048)","num_warps: 8, num_ctas: 1, num_stages: 3, maxnreg: None",0.00017947900005310657,0.00021942259998013468,0.6042253637131353,0.004028169091420902,37.85
rmsnorm,"(2048, 2048)","num_warps: 16, num_ctas: 1, num_stages: 3, maxnreg: None",0.000172091000194996,0.00020533419972252885,1.0413552074270047,0.006942368049513365,37.949
rmsnorm,"(2048, 2048)","num_warps: 32, num_ctas: 1, num_stages: 3, maxnreg: None",0.0001664309997977398,0.0001904447999777403,1.4607395529886236,0.009738263686590825,52.964666666666666
rmsnorm,"(4096, 4096)","num_warps: 2, num_ctas: 1, num_stages: 3, maxnreg: None",0.0006268205002015748,0.0006535644999530631,5.337197995295291,0.035581319968635276,62.91966666666667
rmsnorm,"(4096, 4096)","num_warps: 4, num_ctas: 1, num_stages: 3, maxnreg: None",0.0006366084999172017,0.0006857182999283395,5.952010080513368,0.03968006720342245,70.11366666666667
rmsnorm,"(4096, 4096)","num_warps: 8, num_ctas: 1, num_stages: 3, maxnreg: None",0.0006260765001115942,0.0006766929999230341,5.700489754922864,0.038003265032819096,67.33983333333335
rmsnorm,"(4096, 4096)","num_warps: 16, num_ctas: 1, num_stages: 3, maxnreg: None",0.0006124904998614511,0.0006542492499647778,4.125522356357764,0.027503482375718424,46.238499999999995
rmsnorm,"(4096, 4096)","num_warps: 32, num_ctas: 1, num_stages: 3, maxnreg: None",0.0005908440000439441,0.0006219173000999945,4.396681945951519,0.029311212973010127,57.105
rmsnorm,"(8192, 8192)","num_warps: 2, num_ctas: 1, num_stages: 3, maxnreg: None",0.0025793469999371155,0.0026240779999170626,24.56743133718368,0.16378287558122454,62.851576923076934
rmsnorm,"(8192, 8192)","num_warps: 4, num_ctas: 1, num_stages: 3, maxnreg: None",0.0023805189998711285,0.002411554599916599,22.757762809845865,0.15171841873230577,64.74686363636364
rmsnorm,"(8192, 8192)","num_warps: 8, num_ctas: 1, num_stages: 3, maxnreg: None",0.002383986500035462,0.002428707800186203,21.850061150044006,0.14566707433362672,63.418545454545466
rmsnorm,"(8192, 8192)","num_warps: 16, num_ctas: 1, num_stages: 3, maxnreg: None",0.002347571499967671,0.0023878146499100696,21.17716101363912,0.1411810734242608,62.88836363636364
rmsnorm,"(8192, 8192)","num_warps: 32, num_ctas: 1, num_stages: 3, maxnreg: None",0.0023237899997639033,0.0023605960000622874,21.77805420332051,0.14518702802213673,64.19795238095239
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 2, maxnreg: None",0.0009070989999599988,0.0009346985499178117,8.290305688536582,0.05526870459024388,67.51855555555555
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 3, maxnreg: None",0.0009102699998493335,0.00094547120002062,7.820330330950999,0.05213553553967333,57.928399999999996
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 4, maxnreg: None",0.0009109309999075776,0.0009494061501754914,7.864121632034712,0.052427477546898076,57.91459999999999
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 2, maxnreg: None",0.0009178070001780725,0.0009651462998135685,6.779754022704975,0.0451983601513665,52.522499999999994
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 3, maxnreg: None",0.0009224350001204584,0.0009728995502428006,6.946933535975894,0.0463128902398393,58.541000000000004
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 4, maxnreg: None",0.0009325814999101567,0.0009893680500908885,10.658125929503278,0.07105417286335519,79.8168888888889
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 2, maxnreg: None",0.0011377900000297814,0.0011799845001405629,11.568436502303713,0.07712291001535809,69.98107692307691
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 3, maxnreg: None",0.0011222465000173543,0.0012170685499313548,12.716889603986319,0.08477926402657546,73.03927272727275
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 32, BLOCK_SIZE_N: 32, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 4, maxnreg: None",0.0011342560001139645,0.001192925550117252,11.959821468972244,0.07973214312648162,69.90083333333334
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 2, maxnreg: None",0.022785933000250225,0.024349916700225537,237.12599884442415,1.580839992296161,68.4815027932961
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 3, maxnreg: None",0.022764867999967464,0.022819581850330905,234.38278609901187,1.5625519073267458,68.57530000000001
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 4, maxnreg: None",0.022748313499960204,0.02279662909986655,233.34174028622516,1.5556116019081678,68.39074468085106
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 2, maxnreg: None",0.0019304709999232728,0.004354093500000999,21.37815330006875,0.14252102200045833,64.38959999999999
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 3, maxnreg: None",0.0019489585001792875,0.003509962549969709,20.625936666789897,0.137506244445266,65.65073684210525
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 4, maxnreg: None",0.0019384940001145878,0.0059119378500099564,22.876666220015217,0.15251110813343477,61.81200000000001
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 2, maxnreg: None",0.0007185990000380116,0.0008824576500728653,5.419974604802771,0.036133164032018474,46.68728571428572
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 3, maxnreg: None",0.0007286605000444979,0.0008025386498502485,8.241226950527818,0.05494151300351879,73.22925000000001
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 64, BLOCK_SIZE_N: 64, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 4, maxnreg: None",0.0007350235000558314,0.0007720085500750427,4.05201539728824,0.0270134359819216,43.806000000000004
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 2, maxnreg: None",0.041123979000303734,0.04124868384981255,421.80766170880906,2.812051078058727,68.41349771689497
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 3, maxnreg: None",0.04106536650010639,0.04161673445007636,417.5045894862918,2.783363929908612,67.57256608478804
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 2, num_ctas: 1, num_stages: 4, maxnreg: None",0.04101519150003696,0.04266560854982798,414.6841977524841,2.764561318349894,67.08489890710382
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 2, maxnreg: None",0.03469732050007224,0.036435541650052986,348.8881334007862,2.3259208893385748,66.70241916167664
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 3, maxnreg: None",0.03468345650003357,0.03479483860030541,347.447321802294,2.31631547868196,66.42765697674419
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 4, num_ctas: 1, num_stages: 4, maxnreg: None",0.03465965300006246,0.03476124874989637,344.67823927842403,2.2978549285228267,66.46470994475138
matmul,"(1024, 1024, 1024)","BLOCK_SIZE_M: 128, BLOCK_SIZE_N: 128, BLOCK_SIZE_K: 32, GROUP_SIZE_M: 8, num_warps: 8, num_ctas: 1, num_stages: 2, maxnreg: None",0.022294303000080617,0.022982566049904563,222.03214078679608,1.4802142719119737,66.073
